"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"BLIND" 4390 5373 5831 6287 6717 7179 7409 7607 7498 7725 7640 7892 7926 7947 7975 8013 7958 7989 8277 8110 8042 8042 8013 7863 7664 7550 7353 7462 7066 6921 6625 6370 6067 5718 5515 5146 4784 4440 4112 3941 3594 3210 2945 2709 2363 2223 2001 1725 1580 1336 1171 1032 856 743 609 528 443 381 294 279 186 157 122 88 59 51 39 37 22 10 11 6 5 3 3 1 1 1 0 0 0 0 0 0 0 0 0
"ULCER" 4494 5299 5712 6216 6583 6744 6769 6599 6498 6543 6475 6267 6270 6335 6436 6361 6369 6331 6119 6080 6123 6038 5961 5662 5688 5519 5394 5241 4937 4669 4507 4059 3828 3574 3351 3164 2861 2626 2419 2055 1914 1713 1595 1316 1174 1029 890 776 599 529 483 388 337 261 209 181 123 119 113 70 52 36 26 22 15 5 8 7 3 3 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AMP" 852 2064 2930 4234 5194 6000 6793 7504 7865 8412 8431 8463 8826 8923 9106 8951 9023 9085 8923 8873 8878 8955 8811 8610 8791 8500 8539 8259 7970 7853 7531 7080 6689 6590 6236 5837 5606 5084 4834 4388 4173 3718 3435 2965 2845 2555 2184 2001 1707 1549 1323 1209 1040 867 738 653 534 440 391 312 210 162 153 94 70 45 46 39 19 9 4 2 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0
"AMP2" 110 333 561 905 1312 1721 2113 2587 3016 3333 3763 3918 4140 4379 4653 4723 4890 4941 5032 5190 5179 5209 5079 5016 4983 5123 5150 4956 4817 4792 4694 4487 4250 4132 3975 3701 3654 3498 3116 2973 2741 2570 2386 2197 1975 1690 1605 1460 1300 1071 964 884 820 646 549 536 373 321 269 254 190 146 104 98 77 47 27 24 15 7 5 1 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0
"RENAL" 139 225 284 392 514 592 644 699 832 887 970 1017 1118 1125 1309 1283 1351 1330 1382 1457 1454 1375 1325 1434 1395 1338 1336 1306 1353 1238 1198 1165 1198 1050 1033 1036 969 932 892 783 767 700 646 594 570 531 454 436 399 345 335 273 225 229 170 183 136 124 106 80 72 53 44 31 30 30 14 12 10 3 2 5 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"CHF" 31793 33587 34586 34617 35688 36061 36024 35642 35403 35118 35426 34754 34112 33874 33370 32777 32393 31531 30921 29914 29157 28491 27148 26538 25376 24571 23779 22556 21353 20353 19265 18237 17267 15913 14921 13895 12835 11766 11153 10210 9169 8461 7502 6681 6162 5380 4899 4178 3739 3324 2757 2480 2024 1842 1575 1327 1076 917 772 631 504 422 344 217 202 134 115 102 66 50 31 30 13 15 6 4 2 0 0 0 0 0 0 0 0 0 0
"CANB" 4217 12989 21255 29256 36919 44449 51523 58271 64722 70736 75971 80801 85262 89138 92318 95288 97651 99478 100602 101507 101898 101743 101399 100631 99619 98186 96506 94589 92352 89770 87077 84238 81340 78091 74767 71297 67833 64326 60711 57159 53609 49982 46486 43161 39768 36522 33522 30546 27892 25191 22646 20336 18192 16233 14284 12526 10814 9233 7863 6652 5587 4552 3749 3038 2405 1907 1508 1161 885 671 509 349 231 151 74 41 22 16 6 4 1 1 0 0 0 0 0
"CANC" 2679 6620 9995 13078 15633 17974 19864 21497 22790 23794 24480 25038 25575 25847 26029 26095 25780 25370 24997 24441 23808 23081 22354 21589 20842 20023 19196 18454 17529 16637 15747 14746 13929 13082 12230 11333 10536 9711 9058 8421 7726 7066 6447 5879 5329 4847 4327 3870 3448 3051 2681 2361 2045 1800 1524 1319 1115 941 808 664 547 427 335 263 212 160 130 97 68 56 43 30 20 14 6 4 2 1 0 0 0 0 0 0 0 0 0
"OST" 70194 142101 213313 283097 351522 418376 481926 541794 597986 650525 698972 743508 783540 818780 850282 877203 899283 917558 931312 940438 945276 946816 944395 938043 928677 916344 901229 882769 861879 838032 812168 784410 755815 725736 694561 661799 628540 595113 561982 528376 495024 461951 429597 398206 367016 337384 308838 281660 255692 231419 208083 186624 166553 147550 129769 113065 97995 84296 71897 60742 50622 41747 33926 27330 21516 17059 13167 10171 7728 5784 4304 3051 2058 1310 767 390 210 105 48 23 4 4 2 0 0 0 0
"DEP" 145481 283772 413406 535956 650421 756208 853454 942161 1020958 1090653 1150577 1201839 1245281 1279430 1305627 1323680 1334185 1337973 1335563 1326604 1312630 1292927 1268864 1241217 1209989 1176396 1139515 1100273 1058374 1015825 970582 924515 878074 831479 784102 736708 690372 644613 600013 556191 513507 472049 432157 394136 357282 322272 289990 258809 230127 204015 179213 157113 136913 118121 101221 86097 72565 60731 50257 40979 32749 25902 20353 15680 11723 8822 6621 4860 3501 2498 1764 1255 825 503 290 146 82 36 11 7 0 0 0 0 0 0 0
"DEMENTIA" 7759 4793 5557 6507 7531 8645 9847 10984 12078 13578 14905 16142 17443 19430 20668 22153 22655 23563 24068 24350 24379 24854 24685 24416 24000 24156 24077 24304 23737 24041 23344 23108 22940 22895 22296 22309 21929 21374 20851 20427 19735 19621 18977 18858 18351 17278 16562 16060 15365 14167 13491 12745 12290 11767 11359 10441 9813 9636 8725 8194 7214 6431 5441 4590 3833 3043 2452 1828 1384 1030 812 599 421 247 150 76 50 21 8 4 0 0 0 0 0 0 0
"BMI" 33024.0992487541 34079.7927323653 34488.5828424027 34899.6262358787 35313.131257176 35728.7924453132 35940.8409561931 36143.560993583 36337.766880115 36522.5712663215 36699.1248554959 36865.9395175895 37023.8779521857 37172.1797031262 37310.8520774596 37439.9627855317 37557.4566060445 37662.2398475063 37754.8497397473 37832.7367808358 37894.6606322199 37943.1302584778 37974.2160682068 37989.2980713805 37986.8255094157 37965.2235749192 37924.0219756649 37857.5444684472 37771.6727587283 37662.6389008637 37531.3409429053 37374.1187634115 37192.7272480888 36984.3352090218 36754.3406837333 36492.8159675582 36207.1522782897 35895.4305361121 35555.8549760594 35187.3005986714 34782.1978443416 34343.6388160945 33882.9238570823 33395.5187769042 32861.5947020243 32309.6310810298 31713.8795840216 31087.0687151782 30416.6101227658 29714.371741549 28969.8741078717 28187.3423914509 27364.8146002641 26527.2638503653 25658.9900260418 24739.2300176555 23823.5638701361 22876.1330792588 21961.0370219852 21041.5445001494 20136.5902889231 19223.9903486294 18331.387146732 17414.7844212056 16490.9494994963 15638.3781982554 14605.3830242343 13757.3955939415 12989.0735755292 12200.7561611445 11438.1198767328 10043.2207865286 8415.49685289981 6225.44649878557 4004.82015870886 2272.47425981172 1145.15241890925 569.914981719378 222.075593421645 109.628837578396 15 15 5 0 0 0 0
