"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"BLIND" 4561 5496 5964 6433 6839 7314 7502 7712 7598 7828 7726 7994 8022 8033 8055 8098 8024 8068 8337 8190 8090 8103 8048 7893 7694 7583 7369 7491 7094 6927 6646 6388 6070 5718 5515 5159 4787 4457 4118 3949 3595 3200 2942 2706 2353 2222 2001 1725 1571 1338 1177 1029 857 740 615 529 440 382 297 280 189 155 124 86 60 51 39 38 25 10 11 7 5 3 3 1 1 1 0 0 0 0 0 0 0 0 0
"ULCER" 4648 5261 5704 6211 6578 6752 6761 6603 6522 6564 6484 6292 6287 6345 6435 6386 6371 6340 6116 6099 6107 6006 5959 5652 5684 5494 5397 5224 4944 4652 4490 4050 3825 3561 3359 3183 2840 2621 2416 2066 1917 1703 1602 1310 1185 1031 890 778 600 525 481 394 343 257 214 184 126 119 112 72 53 35 26 22 14 6 8 7 3 3 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AMP" 922 2106 2982 4284 5265 6088 6858 7604 7916 8471 8548 8545 8883 8976 9178 9015 9089 9154 8965 8930 8920 9017 8838 8629 8838 8518 8560 8261 7979 7850 7526 7087 6678 6587 6238 5861 5620 5084 4854 4400 4178 3713 3426 2964 2855 2561 2189 2009 1710 1552 1331 1217 1048 866 738 652 540 439 393 316 211 167 154 94 72 44 45 40 20 9 4 2 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0
"AMP2" 117 348 574 911 1336 1749 2144 2610 3051 3366 3802 3962 4178 4394 4690 4764 4905 4981 5068 5216 5211 5240 5094 5024 5012 5142 5171 4937 4828 4810 4685 4492 4250 4137 3970 3713 3655 3505 3115 2965 2732 2572 2372 2197 1983 1690 1615 1457 1308 1068 962 881 815 648 551 542 374 323 274 258 187 147 105 97 79 47 27 24 15 7 5 1 4 4 0 1 0 0 0 0 0 0 0 0 0 0 0
"RENAL" 166 246 301 431 566 640 710 771 893 956 1051 1095 1201 1182 1397 1371 1434 1421 1479 1532 1525 1455 1382 1466 1465 1388 1377 1340 1404 1257 1223 1190 1224 1070 1063 1057 992 938 903 810 779 713 652 593 577 532 455 426 387 346 338 273 225 229 173 183 133 123 103 82 72 52 43 29 29 30 14 12 8 2 2 5 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"CHF" 33330 33916 34862 34873 35880 36261 36178 35773 35531 35240 35503 34864 34195 33976 33462 32885 32441 31588 30937 29952 29168 28515 27170 26565 25349 24593 23796 22552 21306 20359 19269 18215 17251 15891 14914 13885 12825 11767 11157 10182 9165 8454 7492 6684 6160 5368 4900 4183 3738 3321 2760 2484 2026 1856 1583 1333 1073 922 779 629 499 420 345 218 204 136 118 103 67 50 32 29 13 16 5 4 2 0 0 0 0 0 0 0 0 0 0
"CANB" 4191 13008 21305 29328 36996 44521 51585 58323 64761 70767 75988 80801 85249 89116 92283 95232 97574 99385 100509 101421 101811 101650 101313 100524 99505 98082 96410 94518 92281 89699 87003 84187 81269 78029 74709 71247 67783 64283 60670 57119 53578 49967 46465 43150 39779 36540 33539 30565 27918 25214 22673 20360 18226 16265 14327 12562 10846 9269 7894 6680 5608 4573 3772 3059 2416 1914 1518 1172 897 681 515 354 236 156 77 44 23 17 6 4 1 1 0 0 0 0 0
"CANC" 2680 6560 9891 12952 15503 17861 19768 21407 22706 23721 24410 24970 25506 25779 25963 26026 25716 25312 24943 24386 23763 23045 22335 21561 20811 19999 19187 18446 17523 16632 15747 14747 13927 13081 12234 11342 10548 9718 9063 8421 7729 7070 6451 5881 5332 4852 4333 3876 3457 3061 2689 2370 2051 1805 1529 1321 1118 947 815 666 548 429 336 264 215 163 134 100 68 55 43 29 19 14 6 4 2 1 0 0 0 0 0 0 0 0 0
"OST" 72179 142605 212610 281609 349554 416324 479793 539611 595772 648241 696617 741089 781094 816321 847785 874629 896659 914926 928599 937719 942571 944130 941729 935421 926151 913854 898792 880447 859605 835811 810072 782447 753943 723987 692892 660307 627156 593875 560845 527368 494128 461176 428897 397596 366491 336965 308512 281414 255525 231282 207996 186610 166581 147625 129876 113227 98179 84507 72093 60947 50841 41955 34137 27516 21684 17184 13268 10262 7802 5842 4348 3095 2095 1331 783 408 216 107 48 23 4 4 2 0 0 0 0
"DEP" 145775 284295 414124 536814 651386 757275 854571 943237 1021983 1091595 1151437 1202563 1245911 1279918 1305987 1323887 1334263 1337982 1335430 1326352 1312267 1292530 1268439 1240718 1209476 1175889 1139021 1099819 1057928 1015357 970192 924182 877788 831286 783987 736675 690384 644676 600148 556409 513809 472362 432498 394513 357675 322736 290490 259367 230711 204548 179741 157635 137417 118600 101662 86524 72963 61099 50588 41300 33042 26164 20563 15863 11871 8923 6702 4925 3547 2537 1787 1275 846 516 303 153 85 37 11 7 0 0 0 0 0 0 0
"DEMENTIA" 7933 4711 5483 6432 7471 8595 9782 10904 11991 13481 14824 16042 17271 19257 20495 21925 22441 23384 23844 24121 24140 24613 24457 24196 23755 23927 23833 24137 23571 23847 23165 22931 22755 22703 22112 22118 21757 21171 20654 20273 19601 19509 18848 18731 18207 17153 16427 15982 15245 14098 13395 12668 12231 11695 11303 10401 9757 9605 8704 8198 7214 6445 5445 4603 3861 3051 2464 1856 1391 1044 814 605 426 251 155 81 53 25 8 4 0 0 0 0 0 0 0
"BMI" 33300.248849902 33715.4321304479 34212.6099920391 34713.665849447 35219.0094763194 35728.6557801904 35940.7076912384 36143.3690729161 36337.5273107779 36522.1807095976 36698.6784213662 36865.3660022048 37023.1478096336 37171.3352146306 37309.7295540076 37438.6568447534 37555.9886149824 37660.2109024361 37752.5928679672 37830.2711532587 37891.9547373644 37940.0908308559 37970.8055195706 37985.6289724829 37982.9271981204 37960.8973323604 37919.5062964938 37852.6228066791 37766.3018541541 37656.7427011738 37524.660178997 37366.7024584609 37184.794368773 36976.2356541147 36745.3453516743 36483.6004590109 36197.6292643271 35885.7577912957 35546.1448640603 35176.9123623719 34771.8131453858 34333.1625978437 33872.423767038 33384.0976566679 32849.479017698 32296.9400323558 31701.3776534447 31073.9046215163 30402.7260340578 29700.1109357125 28954.8084167023 28171.6281905392 27348.8239942077 26508.5316167579 25639.420243628 24716.9692687116 23798.1468671108 22849.0722410644 21930.6421910798 21008.7799997829 20102.2868278102 19188.2274148 18294.9551698872 17379.8122748758 16453.731750549 15610.0862510417 14577.3077584077 13732.08839668 12970.0266519219 12178.1262172589 11414.2022771646 10064.2130295199 8474.44861580693 6291.18062276175 4101.56295047568 2360.67723006578 1174.62224739352 572.171624619785 222.075593421645 109.628837578396 15 15 5 0 0 0 0
