"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"BLIND" 4303 5341 5712 6428 6817 7245 7198 7520 7538 7638 7874 7823 7810 7904 8001 7769 7911 8053 8069 8165 8156 7919 7853 7801 7715 7619 7382 7415 7109 6885 6763 6217 6107 5739 5528 5160 5026 4569 4176 3882 3508 3336 2876 2733 2468 2197 1897 1727 1610 1399 1191 980 900 728 638 528 432 336 303 225 195 139 125 87 71 51 38 28 13 16 8 8 6 2 4 0 0 0 0 0 0 0 0 0 0 0 0
"ULCER" 4516 5328 5577 6071 6465 6712 6538 6695 6675 6457 6340 6441 6330 6379 6339 6293 6295 6167 6117 6083 6074 5981 5776 5705 5732 5546 5302 5085 4967 4608 4397 4194 3970 3676 3375 3221 2800 2514 2367 2077 1890 1691 1505 1321 1145 1002 855 770 645 571 461 394 344 264 242 169 144 103 80 71 51 41 27 26 20 17 11 8 1 3 9 2 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"AMP" 896 1987 2959 4146 4925 5971 6684 7401 7971 8182 8435 8641 8755 8813 8975 8957 9134 8763 8735 9014 9010 8893 8811 8585 8663 8561 8385 8157 8073 7665 7436 7102 6906 6606 6208 5898 5459 5124 4734 4474 4073 3745 3411 3027 2802 2521 2181 1927 1754 1583 1368 1226 1058 915 769 651 532 430 340 297 223 187 135 102 83 70 41 30 28 10 19 9 3 1 0 0 1 0 0 0 0 0 0 0 0 0 0
"AMP2" 99 317 577 948 1246 1699 2067 2558 2983 3331 3649 3942 4191 4404 4572 4690 4825 5058 4912 4980 5078 5148 5233 5031 5069 5016 5126 4882 4721 4798 4573 4364 4280 4192 3955 3863 3623 3457 3213 3051 2801 2548 2368 2198 2002 1797 1599 1443 1258 1117 1027 870 754 642 561 488 410 331 287 237 170 140 106 86 67 34 31 27 18 11 9 7 3 0 1 0 1 0 0 0 0 0 0 0 0 0 0
"RENAL" 130 227 291 388 455 556 675 736 774 913 926 1014 1071 1189 1240 1309 1292 1329 1414 1400 1383 1433 1441 1381 1412 1307 1431 1376 1292 1242 1230 1154 1132 1056 1095 1004 978 879 847 796 763 749 655 611 547 503 470 401 442 355 336 261 235 200 197 143 146 124 105 79 71 58 55 35 31 25 14 13 5 7 4 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"CHF" 31893 33177 33960 34785 35243 36206 35976 35704 35613 35125 34984 34910 34676 34248 33360 32541 31995 31670 30986 30132 28968 27832 27765 26662 25376 24729 23876 22412 21387 20451 19151 18018 16979 15817 14851 14053 12871 11742 11058 10134 9101 8459 7628 6789 6284 5549 4882 4293 3708 3290 2914 2491 2133 1847 1618 1311 1090 941 764 646 474 418 315 253 202 150 121 67 73 48 41 18 16 14 9 1 2 1 1 0 0 0 0 0 0 0 0
"CANB" 4209 13050 21104 29071 36612 43901 51177 58042 64653 70660 76220 81184 85528 89462 92716 95735 98059 100008 101435 102276 102784 102750 102310 101444 100169 98680 97031 95073 92701 90174 87443 84594 81658 78467 75112 71591 68044 64517 60939 57300 53659 50271 46823 43501 40181 36994 33942 30903 28009 25265 22759 20470 18202 16197 14382 12724 11131 9544 8117 6853 5778 4796 3835 3051 2395 1888 1434 1099 830 619 470 327 197 121 68 29 16 7 2 2 2 1 0 0 0 0 0
"CANC" 2692 6537 9826 12729 15316 17719 19676 21175 22598 23685 24598 25197 25488 25774 25935 25979 25847 25387 24833 24270 23766 23143 22381 21624 20871 20129 19149 18392 17559 16820 15938 14991 14110 13178 12355 11590 10772 9911 9228 8485 7820 7140 6559 5879 5376 4772 4228 3780 3400 3016 2623 2318 2025 1792 1557 1362 1134 928 795 662 538 427 351 282 215 161 117 95 65 49 31 17 14 13 6 4 4 2 2 1 1 0 0 0 0 0 0
"OST" 69777 140918 211558 280829 349758 416440 480113 540317 596696 648879 696710 741394 781483 817433 848613 875197 897171 915049 928747 938336 943689 945331 943009 936807 927479 915410 899787 881468 860348 837003 811484 784184 755565 725653 694391 662146 629055 595780 562707 529093 495720 462803 431108 399574 368781 339391 310914 283519 257272 232705 209348 187755 167115 147875 130307 113707 98764 85108 72412 61104 51163 42164 34362 27765 22009 17398 13390 10283 7838 5800 4271 3001 2044 1326 781 414 225 99 43 27 6 2 0 0 0 0 0
"DEP" 145271 283300 413365 535748 650076 756867 854213 942444 1021031 1090204 1150478 1201477 1244179 1277724 1303453 1321050 1331833 1335938 1333233 1324616 1310553 1291548 1267438 1240220 1209306 1175585 1138303 1098746 1056967 1013651 968826 923067 877010 830089 783014 735971 689826 644283 599834 555605 512396 471093 432124 394342 357656 323526 290751 259643 230624 204395 179593 157370 136758 118034 101147 85863 72236 60384 49806 40693 32728 25869 20300 15662 11782 8886 6563 4750 3466 2438 1688 1130 724 434 252 125 82 29 8 6 2 0 0 0 0 0 0
"DEMENTIA" 7698 4888 5724 6498 7285 8626 9930 11041 12032 13670 14837 16428 17798 19404 20460 21950 22709 23118 23985 24219 24583 24769 24543 24269 24284 23882 24420 24541 24089 23717 23675 23118 23020 22766 22403 22005 21720 21225 21205 20289 19992 19419 19120 18719 18019 17632 16691 16175 15112 14247 13528 12880 12335 11594 11222 10590 10030 9533 8723 8085 7151 6450 5372 4465 3666 3073 2436 1879 1474 1108 787 510 382 259 147 78 42 23 8 2 0 0 0 0 0 0 0
"BMI" 32917.7873817653 33884.7959121721 34342.0570656522 34801.3561154452 35262.3519470862 35725.7894371959 35937.6500191762 36140.1135573378 36334.573486298 36519.8303670697 36695.8814891965 36864.1555240059 37021.5917395974 37170.3928689456 37308.802701167 37437.3516315458 37554.1844637812 37658.7051585858 37751.0991535923 37829.8366682011 37892.2526875135 37942.4318790027 37973.594870224 37986.5015428723 37986.9606255332 37966.2839472942 37925.5686998377 37861.3029718755 37775.349310595 37668.2575944159 37537.1928816836 37382.6591058916 37199.675606214 36991.5910323381 36761.9817137317 36505.483209507 36221.5841425369 35914.0599946304 35574.5308342522 35200.9587190582 34800.008569348 34363.0880538356 33909.321183609 33413.4965115809 32882.9353609119 32330.204046929 31731.5127508187 31109.3185050993 30443.4662493224 29741.2430687908 28981.6964690097 28202.8158370541 27375.8939372418 26539.5902928909 25670.1448570583 24736.0501226655 23826.3487410879 22897.7295016552 21972.3807715271 21039.3674220014 20138.3895211511 19238.7578756633 18317.0181700807 17396.203485951 16460.1915895186 15596.8216973517 14579.3730145146 13748.3433742131 13004.9898664496 12370.2552595929 11577.5543995849 10292.019834255 8551.0424403268 6455.22641840356 4201.90656922478 2259.45514458489 1250.45537915055 501.841379236154 228.686486429117 140.847907507438 24.8093859299663 5 0 0 0 0 0
