"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"SCOST" 183291154.429445 220851925.996147 284999226.470905 346943911.727354 404407344.233905 465221020.56979 522287074.469429 567341407.483713 602604683.430241 643339648.282531 668882243.105591 699795301.457367 722211365.794639 736532923.128255 739104394.46621 745899031.079385 744985677.450651 734776367.352022 724318897.15404 711687284.634381 693928882.801644 675691479.393657 647847626.903087 618943992.045292 592485661.364583 563406375.818549 543167424.438463 519468737.362689 488804053.408907 462171711.332529 435691284.670638 409612033.701459 389652368.408275 367631159.951938 346004595.447171 324392358.056191 303281878.208361 282767646.720524 266556227.279125 247181157.388702 231039291.132772 215060078.119256 200534667.65406 186611383.265698 171487349.53884 159049549.851094 144736443.050115 133101035.396288 120463498.040211 110893896.347685 100233099.580347 90874665.725192 82493953.2632172 73502717.3779877 67297192.7713972 59944688.4806362 53433592.8319977 48120202.5386834 41697895.45509 37488579.9461731 32319511.7854428 28012023.5292259 23080973.4618266 18839980.9563096 15079805.0499184 12339894.6806668 9625107.67573097 7487899.44851708 5862589.28168527 4204816.63668464 2858929.47160054 1790533.10213391 1140460.09183192 720421.22994109 405076.177932113 203858.677505718 107029.998713055 55144.5789486102 14831.794110399 5057.85058995923 56.5707114803445 16.2505313022578 0 0 0 0 0
"ECOST" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCOST" 1029062500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"QALY" 1897840.65431029 3688495.78742731 3478051.32456057 3275875.16977961 3082578.31827166 2897548.25968621 2720303.51105596 2551190.95964151 2389936.34737585 2236265.62321744 2089945.63376723 1950698.89693235 1818274.63484442 1692499.43837323 1573093.02486301 1459886.75428441 1352862.47982744 1251906.79928024 1156777.74546491 1067251.87334108 983318.562107086 904756.577062542 831241.48211697 762564.780010246 698554.749489086 639101.592756284 583713.635536329 532157.84672794 484419.692394641 440220.599250253 399389.064436238 361664.26124491 326994.663492281 295135.624805649 265773.028319684 238837.49807212 214229.147515021 191701.577579713 171145.981382842 152476.441556286 135497.690184017 120109.756022 106203.075856553 93651.0402998698 82316.2660271213 72091.9007885708 62964.3947770273 54782.0773688338 47465.602419007 41032.6673075907 35341.7967538967 30328.0114902573 25931.6868119629 22043.1915828872 18623.9895005592 15641.0227330154 13051.2077812269 10797.0371974824 8846.36025072513 7180.35550677505 5772.73918811695 4589.43021011623 3600.75456588442 2798.01664545542 2155.01147763028 1639.81878713443 1229.23651568218 910.236497152526 668.130942424007 480.80083636805 342.448789204348 239.560728101737 162.723434368475 107.382467395383 66.384708549013 37.5537274495593 19.684378479905 9.4851217380928 3.91866153844935 1.70016060105367 0.706773269699092 0.107338398330112 0.0229177828756422 0 0 0 0
"CVD" 76917 76738 76519 75592 74772 75035 74339 73316 71932 71468 70234 69148 67714 66919 65625 64219 62779 61772 59631 57926 56759 55107 53409 51666 50270 48199 46762 44793 43157 41050 39175 37413 35654 34105 31767 30588 28966 26785 25637 24082 22140 20843 19340 17767 16361 15263 14057 12626 11542 10477 9405 8480 7660 6848 6075 5254 4686 4059 3484 2936 2515 2006 1630 1285 1042 831 694 516 386 281 170 133 96 66 36 21 11 2 2 1 1 0 0 0 0 0 0
"MI" 11512 13126 14100 14422 15114 15942 16293 16757 17060 17470 18156 18265 18385 18491 18861 18760 18662 18817 18442 18191 18407 17882 17805 17126 17056 16604 16107 15573 15394 14770 14151 13676 12873 12441 12052 11257 10861 10175 9951 9292 8610 8250 7680 7006 6418 5922 5449 4988 4534 4186 3700 3452 3073 2757 2458 2195 1898 1680 1377 1232 1010 877 651 584 460 358 288 233 160 129 102 71 51 32 24 2 3 1 0 0 1 0 0 0 0 0 0
"UANG" 5759 5984 5875 5874 5890 5839 5960 5666 5746 5713 5487 5391 5330 5354 5334 5096 4980 5080 4826 4835 4634 4590 4412 4296 4328 4157 3920 3725 3706 3446 3350 3154 3084 2906 2665 2662 2402 2280 2221 2030 1931 1787 1602 1518 1360 1262 1154 1094 942 924 807 751 620 557 509 432 380 317 260 224 206 148 147 135 94 70 73 61 35 29 19 6 5 5 3 2 4 0 0 0 0 0 0 0 0 0 0
"STRO" 21929 23418 24425 25170 25864 27514 28041 28791 29448 29971 30594 30854 31112 30882 31238 30945 31051 31125 30318 30127 29849 29397 28787 28150 27465 26522 26179 25335 24713 23717 23034 22227 21425 20534 19274 18739 17891 16882 16032 15358 14218 13436 12607 11661 10877 10315 9432 8626 7880 7118 6494 5813 5296 4789 4268 3859 3277 2849 2533 2194 1807 1500 1215 987 774 648 487 394 283 246 133 101 80 57 26 18 9 2 2 1 0 0 0 0 0 0 0
"TIA" 7173 6750 6105 5741 5226 4718 4452 3967 3431 3124 2714 2391 2167 2003 1730 1497 1179 1168 860 699 703 476 537 396 360 330 76 259 -196 -63 14 -227 -193 -124 -125 -191 -253 -369 -346 -324 -297 -232 -220 -336 -228 -243 -115 -193 -247 -184 -195 -159 -79 -93 -77 -152 -45 -52 -54 -48 7 -57 -44 -24 -10 -16 -2 0 1 -19 -12 -7 -4 2 -2 0 1 0 -1 0 0 0 0 0 0 0 0
"DXT2" 74340 41038 42570 50770 64473 71687 67458 54789 44730 39538 37435 36986 36901 36989 37578 37711 38269 39112 39663 39590 39351 39229 38075 37061 35922 34808 32692 31155 28870 27037 24716 22439 20210 18702 16799 14866 13368 11855 10590 9249 8254 7135 6295 5545 4708 4058 3475 3003 2600 2192 1830 1563 1266 1005 868 687 574 470 362 303 265 183 159 125 78 70 42 33 20 17 17 7 6 2 2 1 0 0 0 0 0 0 0 0 0 0 0
