"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"BLIND" 4397 5325 5787 6240 6659 7122 7338 7528 7431 7640 7587 7842 7839 7846 7889 7921 7867 7892 8176 8024 7941 7939 7908 7849 7572 7486 7310 7366 7020 6855 6599 6304 6075 5701 5501 5145 4761 4468 4105 3926 3622 3198 2957 2680 2360 2248 2022 1741 1610 1356 1188 1045 877 751 632 552 456 412 311 291 199 157 129 88 61 55 42 38 25 11 13 8 5 3 6 1 1 1 0 0 0 0 0 0 0 0 0
"ULCER" 4480 5105 5599 6143 6534 6760 6769 6585 6485 6514 6469 6255 6248 6309 6406 6364 6343 6293 6119 6091 6109 6020 5931 5667 5694 5549 5414 5249 4978 4678 4523 4071 3851 3618 3387 3201 2875 2663 2436 2095 1936 1734 1625 1324 1208 1052 906 793 619 546 498 401 344 268 215 188 130 121 114 73 58 36 29 23 14 7 8 8 3 3 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AMP" 856 2000 2866 4156 5146 5943 6718 7452 7791 8348 8413 8392 8728 8860 9002 8884 8896 8977 8850 8797 8809 8869 8700 8539 8705 8413 8504 8181 7922 7849 7473 7022 6639 6564 6214 5864 5629 5088 4794 4385 4186 3724 3444 2950 2876 2583 2178 2001 1732 1575 1359 1208 1067 876 757 664 540 449 393 327 224 180 165 100 77 46 46 43 23 10 5 4 4 2 3 0 0 0 0 0 0 0 0 0 0 0 0
"AMP2" 110 326 546 887 1295 1708 2093 2555 2970 3309 3738 3890 4102 4336 4597 4678 4847 4879 4977 5158 5131 5149 5055 4966 4947 5073 5104 4905 4782 4770 4680 4469 4221 4107 3944 3672 3662 3469 3127 2973 2728 2570 2405 2181 1982 1704 1615 1459 1308 1089 969 890 823 653 560 557 380 325 275 266 193 142 118 99 76 50 27 28 17 7 5 4 3 5 0 1 0 0 0 0 0 0 0 0 0 0 0
"RENAL" 138 219 281 376 514 580 625 675 800 854 940 962 1082 1064 1251 1232 1296 1265 1307 1384 1379 1321 1273 1347 1322 1280 1273 1243 1290 1169 1116 1102 1118 982 983 980 913 878 839 752 706 664 601 571 522 483 432 400 359 329 303 250 215 221 170 180 131 131 101 82 68 53 42 31 31 28 16 15 7 2 2 4 4 1 2 0 0 0 0 0 0 0 0 0 0 0 0
"CHF" 31958 33084 34171 34265 35400 35880 35844 35420 35225 34956 35248 34592 33964 33754 33205 32641 32275 31390 30765 29794 29077 28388 27085 26465 25311 24497 23708 22507 21280 20348 19206 18218 17247 15897 14975 13905 12846 11802 11174 10227 9199 8518 7525 6725 6198 5419 4917 4198 3767 3365 2791 2521 2050 1883 1624 1369 1112 943 806 654 514 443 350 234 212 141 122 110 70 54 34 31 16 18 5 5 3 0 0 0 0 0 0 0 0 0 0
"CANB" 4233 13042 21323 29339 37009 44539 51614 58360 64804 70813 76051 80882 85343 89213 92393 95374 97745 99578 100728 101645 102050 101920 101592 100825 99808 98398 96728 94832 92612 90033 87341 84525 81630 78392 75082 71641 68176 64684 61051 57509 53967 50337 46842 43512 40115 36871 33885 30896 28248 25543 22996 20679 18553 16584 14606 12837 11108 9523 8138 6923 5835 4779 3952 3225 2539 2014 1596 1233 948 728 552 380 256 175 89 51 25 18 6 4 1 1 0 0 0 0 0
"CANC" 2673 6526 9834 12899 15450 17812 19723 21369 22675 23696 24391 24959 25504 25781 25978 26055 25751 25358 24988 24435 23816 23099 22390 21618 20883 20070 19246 18501 17579 16681 15789 14788 13978 13131 12284 11397 10604 9787 9132 8487 7786 7120 6495 5927 5378 4893 4374 3918 3499 3103 2725 2399 2081 1834 1549 1346 1141 968 838 687 568 448 351 274 223 164 135 100 68 56 45 29 20 15 6 4 2 1 0 0 0 0 0 0 0 0 0
"OST" 69438 138363 207278 275665 343449 410491 474206 534278 590692 643437 692122 736859 777164 812669 844462 871691 894033 912603 926679 936095 941232 943073 940937 934902 925831 913842 899012 880844 860257 836698 811076 783595 755290 725509 694571 662068 629020 595815 562901 529502 496363 463504 431299 400062 368973 339509 311072 283963 258115 233836 210495 189116 169049 150054 132204 115522 100384 86620 74135 62875 52601 43557 35572 28796 22728 18059 14010 10876 8309 6252 4682 3361 2285 1485 883 455 245 122 59 26 6 6 2 0 0 0 0
"DEP" 145475 283689 413246 535718 650140 755882 853076 941732 1020562 1090265 1150241 1201550 1245091 1279341 1305655 1323879 1334543 1338517 1336307 1327610 1313830 1294330 1270489 1243042 1211985 1178620 1141893 1102906 1061172 1018813 973684 927773 881519 835103 787897 740604 694286 648632 604085 560380 517793 476326 436440 398350 361455 326425 294100 262874 234129 207884 182925 160753 140371 121461 104368 89123 75417 63349 52652 43164 34676 27593 21787 16910 12722 9604 7236 5322 3851 2756 1960 1395 933 573 335 165 93 41 16 9 0 0 0 0 0 0 0
"DEMENTIA" 7759 4791 5551 6503 7509 8634 9809 10918 12012 13482 14822 16032 17318 19254 20483 21990 22426 23323 23830 24096 24147 24565 24419 24143 23707 23918 23704 24003 23453 23728 23006 22722 22494 22459 21853 21841 21422 20914 20345 19905 19260 19098 18471 18341 17769 16826 16054 15544 14841 13722 13023 12311 11813 11373 10911 10079 9454 9351 8532 8097 7169 6482 5511 4735 3963 3154 2575 1916 1463 1095 880 644 451 276 168 84 58 26 10 5 0 0 0 0 0 0 0
"BMI" 32814.008744417 33426.3503137611 33995.7571312311 34569.0828557079 35146.6570736881 35728.5855430719 35940.5443629914 36143.133137268 36337.1942150665 36521.9294960041 36698.2944872893 36864.908198049 37022.6737649375 37170.9216495829 37309.3422556356 37438.1106411231 37555.3849485273 37659.9003672078 37752.2383302419 37829.727895405 37891.4282213747 37939.3344750269 37969.7986085076 37984.4360323378 37981.7111031596 37959.2954669151 37917.5121471691 37850.2071554708 37763.3487241535 37653.4176424079 37520.7967585209 37362.0519717665 37179.2802381561 36969.6345654674 36738.0985509495 36474.8790133219 36187.8573269138 35874.6418368649 35534.3218726939 35163.8880336467 34757.2362985105 34317.3714326099 33854.4888123518 33364.7743500608 32829.0440368597 32274.8026089719 31676.3783523609 31045.7234038918 30371.7154182655 29666.2581607241 28918.2490439632 28128.4838530418 27297.7450783339 26445.4777917256 25557.8868843221 24619.4187046189 23683.3922406969 22717.5500785527 21780.737583618 20831.237160674 19910.2976382708 18986.9856666019 18080.872193971 17157.032157283 16239.5699956569 15404.2782144875 14366.3091488788 13534.1597449338 12791.7035364525 12023.4455856963 11291.1781387408 10132.8260636072 8567.3255307565 6671.50011645987 4425.39006287156 2529.51474056263 1275.27331894991 629.0785728162 263.736773838642 124.628837578396 25 20 5 0 0 0 0
