"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"DEMENTIA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"BMI" 32889.8948982564 33329.4201269661 33821.1031073074 34314.7522521883 34811.1663225219 35310.0696223614 35511.4249756854 35704.5084839172 35890.8701354674 36069.9965057933 36240.0569270711 36404.1419787285 36558.8603540312 36706.7936127806 36846.5816891789 36978.5378650191 37099.6847234171 37210.7406103125 37311.5724951592 37400.7441461154 37474.5779248319 37536.871898095 37582.6865396482 37610.7133957913 37623.5431034791 37616.2059123481 37590.8687717092 37542.9548414454 37475.0314158146 37384.7517259797 37270.2214800704 37131.80915086 36967.8158117949 36775.1570251356 36561.3789257359 36321.2662384883 36052.5336105589 35754.1552542326 35420.8407023869 35057.437500868 34658.8730563305 34225.636740038 33777.9886323986 33287.3037050386 32769.3225846941 32229.3371174657 31641.7370576884 31036.8911566061 30403.0172299342 29728.1855769788 28986.4100113561 28249.2588644604 27430.6219667046 26609.1752003977 25778.2760390332 24880.7032964858 24011.3472467643 23159.0972073846 22233.0027330264 21367.3924050036 20512.1652842642 19651.7614837116 18798.8048043991 17908.0386233809 16959.9725838836 16084.1800272849 15025.8166737863 NA NA NA NA NA NA NA NA NA NA NA NA NA 34.6187718599327 5 0 0 0 0 0
"BMI_B" 32889.8948982564 33329.4201269661 33821.1031073074 34314.7522521883 34811.1663225219 35310.0696223614 35511.4249756854 35704.5084839172 35890.8701354674 36069.9965057933 36240.0569270711 36404.1419787285 36558.8603540312 36706.7936127806 36846.5816891789 36978.5378650191 37099.6847234171 37210.7406103125 37311.5724951592 37400.7441461154 37474.5779248319 37536.871898095 37582.6865396482 37610.7133957913 37623.5431034791 37616.2059123481 37590.8687717092 37542.9548414454 37475.0314158146 37384.7517259797 37270.2214800704 37131.80915086 36967.8158117949 36775.1570251356 36561.3789257359 36321.2662384883 36052.5336105589 35754.1552542326 35420.8407023869 35057.437500868 34658.8730563305 34225.636740038 33777.9886323986 33287.3037050386 32769.3225846941 32229.3371174657 31641.7370576884 31036.8911566061 30403.0172299342 29728.1855769788 28986.4100113561 28249.2588644604 27430.6219667046 26609.1752003977 25778.2760390332 24880.7032964858 24011.3472467643 23159.0972073846 22233.0027330264 21367.3924050036 20512.1652842642 19651.7614837116 18798.8048043991 17908.0386233809 16959.9725838836 16084.1800272849 15025.8166737863 NA NA NA NA NA NA NA NA NA NA NA NA NA 34.6187718599327 5 0 0 0 0 0
"glyc" 1762.68966187357 1776.04310658786 1808.25782455129 1861.74637109849 1931.05688958837 2006.13054773134 2075.01427130836 2132.43205049842 2181.32923403528 2227.20739203696 2273.12681853074 2321.10083841749 2370.43611271089 2422.49310398209 2477.25095735264 2534.63431206249 2594.27497558806 2659.50485179012 2729.03603975773 2804.31036765687 2883.31068876855 2966.77973272173 3054.45546493663 3146.22544120098 3242.57071501522 3344.79061755565 3447.08940742007 3552.30049555028 3658.31360155002 3764.69645237778 3872.20056256718 3975.10949346647 4075.63605512999 4172.28666356359 4268.40087210222 4360.3539575144 4449.30115934614 4534.21232908264 4606.85629988501 4674.13357219558 4736.27049596454 4802.97347380883 4854.89453448898 4890.00823980338 4916.24311941816 4939.48845825733 4941.37372044054 4940.46356060687 4903.24345059929 4863.81046356458 4815.84097933277 4763.55261643053 4705.70775702361 4633.54410674847 4537.14160030649 4452.18682353189 4352.07064684937 4251.41719423737 4141.57319786316 3978.97738297295 3855.84974201183 3721.65851858878 3576.97355143107 3439.76028609009 3251.17311869575 3095.99053853829 2908.03122594066 NA NA NA NA NA NA NA NA NA NA NA NA NA 34.5644666468232 1.07578912364321 0 0 0 0 0
"HBA" 5916.04682501457 5933.33166967978 5966.44175419705 6007.1469070142 6046.59861739363 6078.41360692604 6101.1469989983 6122.5785377546 6144.79992050755 6168.9094210543 6192.96495553723 6216.46600117312 6239.76736304167 6262.5126339796 6284.30877227303 6305.79719235876 6326.6341066144 6348.62687709689 6370.32786092739 6392.90921912947 6414.43988303384 6436.00496739409 6457.32697773082 6480.14538857074 6501.24553181369 6524.1896466329 6544.89473571705 6564.64202123985 6584.61992815041 6604.1161111403 6621.20857174798 6637.37342306018 6653.31413120954 6664.96217925549 6678.07523323825 6690.23863006766 6700.72467307527 6710.55126312529 6715.20983028282 6720.87417983725 6721.93450916178 6724.38775272613 6722.06408403903 6715.59963847389 6707.4084034933 6697.98760990219 6684.60027171186 6671.29634329222 6650.28516690954 6626.62362035368 6601.35887995659 6571.74041909844 6541.76047282388 6506.29933704046 6467.98684231354 6432.0406927893 6389.25182734709 6346.41729377442 6304.8288296128 6245.27509929507 6197.30898550479 6152.01527172209 6108.32186754853 6061.81359606226 5987.63889149731 5920.1540306785 5847.40761478034 NA NA NA NA NA NA NA NA NA NA NA NA NA 20.3655607801248 5.35248879128923 0 0 0 0 0
"CHOL" 5162.59577828739 5064.3551153266 5001.92032672382 4950.61390733643 4903.46028460772 4858.63866980939 4815.86835370274 4775.0609930469 4736.16277108641 4698.83601681719 4663.25699370819 4629.25874088147 4596.68056279023 4565.81248073863 4536.60543144706 4509.4415564145 4484.18363781428 4460.99777740825 4440.87752155137 4422.80940815607 4406.64934364683 4392.74007883459 4381.53037205951 4372.1153514964 4364.84579842442 4359.61167745983 4357.46680373055 4358.9412273307 4361.19017414805 4365.77441611232 4374.70434025806 4387.45358702306 4401.93262392603 4419.50850184136 4440.97390993191 4467.48635886949 4496.09342919871 4529.76844366978 4567.19039245796 4609.67876852679 4656.91392149065 4707.98620779924 4763.63064258413 4823.63670567078 4890.65999058127 4960.37550951532 5038.14925449531 5126.82955278439 5216.87886304238 5309.86457671672 5419.36154114179 5524.27565564054 5642.20894350383 5763.77332116272 5891.62233257313 6026.32998826843 6164.59613281274 6289.98588225972 6429.57122609143 6548.73195529549 6664.99416118496 6806.518919495 6940.39909237283 7080.28746797817 7223.50828373198 7349.83546691641 7532.19163122255 NA NA NA NA NA NA NA NA NA NA NA NA NA 33.9396161638358 14.0039304229916 0 0 0 0 0
"SBP" 133468.319390106 133484.676275729 133491.564991633 133488.095256243 133475.027945806 133452.679434895 133421.248915812 133384.437317684 133338.829944709 133278.019963071 133202.892681872 133124.4372147 133033.536445501 132933.919625386 132820.893648258 132692.909373505 132559.007870428 132416.700999152 132263.632462477 132104.315899065 131934.360112122 131756.320498835 131556.914624021 131358.11536426 131157.540001373 130953.681170046 130734.866592912 130524.780795563 130316.42449408 130110.657190734 129888.583946151 129679.862394085 129472.843997532 129259.826396976 129041.373033172 128829.123129027 128633.244490336 128423.45956123 128237.501814885 128051.039682071 127855.017801781 127635.660103038 127453.93670511 127296.273699272 127181.32053339 127069.292295689 127017.579182744 126959.198115015 126998.183356873 127058.198341536 127148.624118348 127284.385454794 127452.078053733 127599.336321421 127834.353200389 128178.519297091 128516.109809225 129034.424984693 129677.64531595 130350.556280539 130952.756309785 131759.150874646 132717.031423598 133801.745814662 134801.448418611 136261.872481482 137901.240806014 NA NA NA NA NA NA NA NA NA NA NA NA NA 493.520614744543 151.756712505819 0 0 0 0 0
"HDL" 1701.41642205444 1713.78188349607 1725.85258930762 1737.67240181597 1749.2446637455 1760.77882132029 1772.10275490557 1783.12818264831 1794.01239872629 1804.7454138343 1815.4694986183 1825.98837798346 1836.43622860658 1846.40444911708 1856.29198006087 1866.01564479097 1875.46307998152 1884.88270186039 1894.07401730848 1902.57549843597 1911.23810201588 1919.46890176988 1927.90818140293 1935.52514931863 1943.3809711772 1950.74916715771 1957.55230752336 1964.4685817041 1970.75502385375 1976.92832394322 1982.58354675768 1987.61263383156 1992.56418647894 1997.77580774103 2002.1426489312 2006.5001942238 2010.47811267088 2014.17991338604 2018.60966143377 2020.96757578636 2024.49663495274 2027.74388308345 2030.59655701734 2034.4987691934 2038.288303239 2041.19785733878 2043.57538899886 2046.44422138988 2051.52814520911 2056.90591465684 2062.60370670164 2070.56898627119 2078.44373446122 2085.74475341491 2098.7853679949 2111.14601253525 2128.89143037508 2142.80038023233 2164.40048778069 2187.66460531714 2210.19970346655 2229.33996836164 2257.91448255649 2281.56189474273 2310.40762309802 2347.50211665178 2389.16588274824 NA NA NA NA NA NA NA NA NA NA NA NA NA 12.2778826987953 5.13910927028105 0 0 0 0 0
"MMSE" 11650.2096775154 11647.5898861127 11647.3988627651 11647.8067273683 11647.2115714611 11646.835160309 11646.3869816341 11645.3117131044 11644.8764013554 11644.5752683814 11644.2613799779 11644.2733446608 11643.072197205 11643.0700311304 11643.6519395315 11643.2348974243 11642.1284452994 11641.0812941353 11639.680800847 11638.5394130398 11637.8350441422 11635.7132954866 11634.9760836301 11633.4675803161 11634.3000165604 11634.2618090436 11633.4551826052 11633.0055132852 11633.354403481 11632.4196214701 11632.8467101959 11632.8619867289 11630.4827360969 11628.2684590384 11627.5066493027 11626.4418849682 11625.3369287189 11625.9508247203 11623.9804651695 11623.7188165219 11624.7679939606 11623.792413547 11622.3310454035 11622.4495977568 11623.9062868197 11624.8884931034 11621.8571030258 11620.1030112601 11613.775507798 11601.5416687034 11596.279969364 11590.8314905608 11581.1299742325 11573.9255768717 11579.3454369814 11579.6571667483 11583.1171921809 11571.6524259348 11578.1143841574 11576.8717277828 11561.977111131 11574.3724636208 11545.3549316026 11527.3731250909 11490.4641645754 11461.0808717649 11450.0066781291 NA NA NA NA NA NA NA NA NA NA NA NA NA 34 12 0 0 0 0 0
"N" 0 2631827 2603692 2573024 2539770 2504307 2465740 2424261 2379994 2332639 2282633 2229703 2174830 2117441 2057112 1994582 1930373 1864842 1798109 1729831 1661453 1592960 1524406 1455634 1387319 1320044 1254554 1189314 1124895 1062622 1001683 942034 884155 828977 775726 724318 674759 627546 582174 539540 498396 459327 422387 387434 354256 322611 292953 264898 238204 213918 191310 169813 150883 133098 116772 102097 88735 76651 65681 55742 47110 39358 32261 26396 21267 16936 13482 10375 8124 6214 4675 3407 2401 1666 1138 722 357 185 90 38 24 3 1 0 0 0 0
"DAYS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FCHD" 3153 4508 5021 5441 5905 6408 6901 7291 7706 8237 8378 8809 9097 9395 9344 9802 9864 9920 10050 10129 10043 9850 9810 9491 9236 9211 8782 8665 8424 8027 7805 7607 7233 6818 6579 6140 5927 5653 5408 5198 4843 4559 4421 4012 3631 3356 3120 2775 2770 2455 2338 2069 1873 1621 1520 1257 1098 1047 881 719 685 504 467 349 321 258 192 168 120 95 76 33 28 31 12 10 2 1 0 1 0 0 0 0 0 0 0
"FCVD" 3234 3858 4037 4427 4782 5086 5321 5760 5772 6252 6247 6701 6757 6996 7017 7113 7115 7180 7199 7093 6881 7035 6747 6672 6412 6348 6080 5933 5789 5462 5350 5168 4842 4678 4341 4225 4041 3738 3689 3504 3219 2961 2926 2606 2384 2249 2037 1891 1831 1686 1455 1362 1268 1116 950 818 771 690 582 526 438 386 305 266 200 173 132 110 86 59 46 32 26 13 11 2 2 0 0 1 0 0 0 0 0 0 0
"UPTAKE" 2631827 2603692 2573024 2539770 2504307 2465740 2424261 2379994 2332639 2282633 2229703 2174830 2117441 2057112 1994582 1930373 1864842 1798109 1729831 1661453 1592960 1524406 1455634 1387319 1320044 1254554 1189314 1124895 1062622 1001683 942034 884155 828977 775726 724318 674759 627546 582174 539540 498396 459327 422387 387434 354256 322611 292953 264898 238204 213918 191310 169813 150883 133098 116772 102097 88735 76651 65681 55742 47110 39358 32261 26396 21267 16936 13482 10375 8124 6214 4675 3407 2401 1666 1138 722 357 185 90 38 24 3 1 0 0 0 0 0
"DMCOST" 19119462.6813582 64018211.4011035 98055722.3960139 105321693.116377 114047015.696769 130058491.63769 147402754.439368 164177418.211129 178247443.134991 188593918.859969 195588232.248803 200172207.224891 202568976.961422 203261481.812733 202754773.650897 201340336.684281 199100280.40902 195929752.587043 192190342.906517 187899044.14774 183154246.373449 178024270.054725 172499766.123449 166786208.824923 160577153.529624 154197271.239166 147254509.544193 140302470.564503 133084054.910494 125910694.558378 118763654.559625 111470844.291997 104284605.957655 96998883.5961885 89882100.3324781 82836875.0505082 76176490.5295965 69494705.0318097 63257635.6873128 57146769.1360604 51398286.872126 46059107.9418881 41208528.1599223 36658566.1438586 32381356.9517789 28624712.3798452 25110235.3957174 21908234.6179093 18999116.4324225 16412043.2645393 14111958.7860057 12094117.8879783 10269270.6173025 8618590.4444176 7209640.44181176 5936142.42661414 4830273.2553338 3889757.27613161 3110287.59249124 2430413.91794611 1903323.39113475 1439503.13356936 1081929.44571438 796770.449199435 574349.750724487 407121.287576346 281443.327528472 191431.687763672 126318.064330805 82118.0835587923 52900.7785960964 30757.7654088214 17351.1065242832 10305.8006178571 5722.03794444373 3068.77057758482 2265.68911866821 824.938788242945 131.88559976327 0 0 0 0 0 0 0 0
"CVDCOST" 249308575.870971 316167530.381072 375436740.013743 430149836.95614 474903160.711896 525298601.011425 558036281.273934 590779994.834506 614909831.610242 635317136.97253 650383954.610452 658786974.881901 663966727.768312 667362872.755374 667539491.621368 659725602.212626 651558456.011203 642767952.009046 627620602.677043 613193445.301538 597003079.664529 578511530.629954 558266862.388306 539076932.481413 517553831.772282 495765598.853169 473686284.425391 450546061.66613 429225303.475257 406869262.967478 384087637.47289 362528966.844177 341446481.605692 319768305.778562 296926396.267913 277292876.942788 257999426.71498 237576652.419247 218850279.524955 201966653.119806 184667117.666365 167388090.744421 152209729.045095 137897558.6846 124140357.887279 111292039.099064 100066756.780682 89272726.0262264 78701498.156785 69704502.147822 61806838.738131 54365943.1635694 47098791.2472146 41436788.1487394 35399551.9185436 30262395.0084317 25921077.3788581 21757251.6187525 18244605.9806877 15166899.8861597 12308907.8377454 10063250.8557601 7992542.43688774 6227555.43623104 5002914.9124041 3822412.06744234 2902808.45496582 2208440.90279051 1645158.70008231 1162881.15468478 809383.639256518 538123.078811011 366747.860169588 224264.472603386 130804.041872205 62966.1986075271 37835.0865458949 15361.4148494838 2875.0208217101 413.572348100017 173.658743118508 167.786225235274 0 0 0 0 0
"NEPHCOST" 91082788.52557 90840662.1510726 90864654.0586618 92059532.9035801 93569620.5813993 95352889.82464 98060635.301064 100144226.243642 101991950.412725 103499912.745555 104843670.823601 106329625.734618 107596293.491536 108221092.620291 109034876.307245 108946496.580187 108219501.253938 107559888.562465 107640745.609697 106813789.553205 105197729.299917 103606271.044396 101427305.711854 98280146.7412958 95561975.8728823 91798990.4070758 89046705.9103534 85426009.3726578 81739238.5030046 77831577.4388015 74061419.4865824 70101552.9556745 66483705.2047703 62731242.5525154 58747228.8958687 55261125.3435134 52055059.6561058 48219006.4486169 44802588.0474394 41509252.9346313 38215799.6451657 34827658.0170934 31819912.1745254 28543142.9347287 25590775.5197513 22845086.57293 20592819.2130573 18114541.5337482 15934911.8510926 13847683.127517 12035883.3327614 10483644.2980621 9286553.51924027 8024162.92754734 6879324.10593762 5709137.76570074 4811911.62226144 4021329.38806561 3319655.23272436 2761865.92689663 2285708.93868548 1812847.55521337 1447222.73998972 1076523.72163457 751075.794144407 566015.071084966 403396.47647823 280343.155944245 183616.433489329 117497.902882669 86781.6717782027 55627.1912624554 32225.2076689045 19287.3899098637 11276.870837337 5576.51312346394 5387.93538498931 3421.2762992009 0 0 0 0 0 0 0 0 0
"RETCOST" 3312887.8749042 5013247.55610165 6010381.65356681 7355266.26604492 8557431.02573038 9763747.85876954 10602926.9436156 11309047.7274879 11986663.8854937 12419517.8189209 12869218.1345992 13182927.5567482 13487857.675957 13748898.8921485 13936690.4070163 13736645.482799 13714761.8818102 13721209.2692392 13583492.8191989 13446329.0819977 13312972.6596934 12882069.9041459 12613844.6641822 12301921.9557295 11875729.7585829 11561617.9364644 11068707.9529112 10795088.1867328 10282443.9019319 9802744.95440344 9328640.16314778 8759229.15636933 8347844.84483237 7797523.88471429 7332232.55154014 6783729.30502469 6340894.96841433 5848403.4740164 5324646.93017713 4860935.69393647 4396153.85259721 3967015.43636549 3532821.05150156 3183405.05082448 2851537.07758423 2514900.14474803 2199859.69141742 1934429.02949238 1703685.46356316 1478306.48561004 1266709.89061452 1094084.72903883 945591.513015161 800954.586500634 677039.651987804 557269.444719816 456066.173911718 365295.058739193 297774.002677636 239299.493794861 191247.026398207 147592.992596435 116423.598418676 84117.9219679009 61688.9012747154 45875.2650097254 33456.7225727475 24343.6641089401 15007.1338063857 11063.9875476656 7059.96778214153 4241.8187490479 2620.1487252567 1420.17789242829 867.718461904769 409.855856370991 360.184224303399 150.895810912676 33.9485899949586 32.8005700434383 31.6913720226457 0 0 0 0 0 0
"NEUCOST" 5976335.2871295 12502134.6770856 18934505.6508253 27383202.5748009 33542525.1227711 41347419.6177929 47475748.9489284 53646980.0798411 59087268.6620728 61435225.3358278 65019975.6113714 67367808.5272523 68455528.9371236 69065778.1304337 69931771.463285 69543457.9044623 69931387.3684307 68775508.6617389 67258381.3924663 66527131.2923933 65242470.3959329 63853437.0625318 61880672.6215378 59894043.8283461 58311665.3641466 56312418.0549485 54184126.4744289 51900552.7383169 49700485.8627794 47267210.0267264 44935639.8212391 42404310.5943593 40064002.2657539 37697713.7029175 34965479.1198589 32634188.4803574 30245734.16313 27715846.143772 25388818.5600186 23165338.1958665 20901158.4610892 18777371.7859858 16975210.741382 15222998.6699101 13481184.7966809 11973293.1544376 10464386.583725 9172106.06120911 8027787.76584775 7003225.29443382 6052752.91495187 5224552.26212795 4433569.09511007 3760471.05575432 3176003.18279442 2623697.37311733 2174911.76619986 1771358.34698525 1431959.31881717 1147264.92343272 908356.837659668 699484.28722296 529994.987737319 392526.3875151 284395.266421788 200920.899827771 140974.819918675 92406.9475316888 66129.2435770522 42745.1725284382 29927.8389947374 17850.8941559845 10671.39127247 5990.27816338949 3394.34398783119 1565.03144853404 827.70786799723 264.646594459884 0 0 0 0 0 0 0 0 0
"CANCOST" 50271692.03102 86591155.4137366 77353019.2736915 74772422.3190795 69207367.3676783 66490470.6842196 63298819.0829279 59500538.127985 56242159.8508061 51726634.8617747 48788981.3171736 45335109.3768125 41365283.5163005 38247905.6295175 34742024.1144261 33043977.3778284 29486298.6813285 26109513.3996982 24758311.1459591 21922669.7620139 20338317.1973306 17959118.4901732 16627060.6579472 15173893.3396343 13574404.1970754 12195809.5900596 11244214.6098285 10030578.3954544 9001066.66327183 8086218.54951217 7065002.50452082 6244052.32319903 5685199.70543424 4929201.55590754 4350517.76913517 3699772.82661245 3293610.63771469 2823688.85806728 2464055.41531496 2214411.98808011 1793097.99345442 1631863.19577289 1331014.10130469 1169039.85833069 995133.454854649 802805.944342821 666448.506877471 595261.925072868 476721.823563475 415432.254484617 323371.116486371 283660.473019588 231759.156485373 180958.442236164 152047.274985684 128215.226787995 87943.109897647 76965.6886334688 60847.1151285285 48433.9573453027 35071.9807128996 23883.8252758977 16686.1453731061 13273.9757923535 12006.8968118761 5795.88400922162 3293.10299265053 4300.44804082655 1927.01369124721 2355.66796735137 1298.54796871912 809.790515249153 1134.98577698866 426.617332167033 356.336913408737 0 0 69.0105228861049 0 0 0 0 0 0 0 0 0
"OSTCOST" 31941635.4763562 60746468.2784152 87527893.1936648 112192049.863364 135034263.498079 155450654.683975 173372535.20473 188637482.96148 201487975.037393 211947514.276701 220192585.396551 226707239.569629 231449576.826911 234459930.099507 235784511.940174 235474342.723979 233874328.489929 231123757.184216 227477198.376753 222788539.200092 217275209.660324 211092348.011421 204248650.933099 196922388.92907 189290669.026073 181278024.029139 172933258.165524 164494751.773861 155701618.402757 147050044.617689 138436832.594855 129827774.815246 121370271.542935 113087701.631043 104892863.798688 97019909.9478027 89317094.8297361 81990413.4638809 75038190.1206675 68324465.4243731 62011089.4469618 56026010.6287514 50523770.7546866 45324907.5480183 40488566.7322019 36074561.4856481 32003065.839177 28291486.2079768 24821990.1297405 21752439.8886356 18978444.0122526 16469953.1345262 14213807.6533714 12182590.8734224 10392850.2785332 8765540.27691762 7339771.22421118 6097968.58515566 5008577.22687352 4065038.60329753 3274561.29607888 2610440.12784839 2042461.90370548 1596597.51975757 1216277.56397884 922882.14966173 687837.459629677 505285.875899782 369360.339169331 260050.645704071 186284.424284662 127791.791115602 83089.0059100023 50233.4320522952 26794.1261000033 14713.4253697023 8252.40587177183 3718.57178088638 1497.78542969765 714.883102312463 166.338008319947 56.4899421491722 0 0 0 0 0
"DEPCOST" 9292815.3303678 17577005.4846389 24800308.7861173 31112829.3333448 36546180.3227099 41242625.1193833 45063206.9669239 48177407.8546857 50590450.916704 52324050.6812841 53501361.5703933 54152142.9786915 54323772.1679856 54088780.4896612 53497388.8658215 52596414.3936288 51409423.9500489 50010193.5858761 48435232.0064135 46693838.4223697 44819957.0679102 42853848.6080117 40809893.2524234 38750386.8275233 36669846.5072488 34594713.4449622 32509895.7122612 30453605.8516741 28431453.3302526 26468930.7788245 24564606.1297058 22707285.9454707 20930625.6407305 19224656.2319031 17584074.146544 16024631.554116 14553160.2924731 13163838.6963671 11874991.5385417 10649563.1832971 9512611.28910598 8466436.6514653 7521333.60061302 6653065.00606876 5844956.67655864 5127876.22861203 4471669.78213848 3877506.270288 3346245.52336404 2882734.71412193 2471705.58818265 2110117.26004174 1784827.72533452 1501066.2271788 1256589.64316375 1035241.46421681 844006.690910797 685173.9225727 549969.650904996 436305.139136595 340385.141283783 261289.73437575 198783.720273824 148387.431890896 108313.50058842 78076.928037778 56512.3829608425 39727.7774622617 27848.1840103771 18815.3827072959 12774.6376990939 8130.56495467967 4783.40186450101 2829.78531213858 1521.28583716265 750.498402555777 474.404909244919 132.108112847194 27.9626873002858 18.7583689674431 9.76323707336864 0 0 0 0 0 0
"DEMCOST" 13080775.7957175 18046251.0313565 22447297.2825423 25240577.0515454 28101257.0507863 33210628.7546808 36418737.1124262 39636919.4707952 42960540.8772152 47227136.2303785 50729874.3266371 55071420.4538363 57296428.113028 61315559.2249446 61572906.9938221 64166873.1312168 64329068.8530991 64168696.567338 64763203.050473 65300799.3025928 63858523.8656387 62784893.4115831 60723730.784058 58823249.1632112 57706528.3153008 55237254.1435094 54839654.1409664 53784074.5161736 52071260.070864 50192383.5185694 48160517.8086063 46424518.2460216 45035579.2380179 43453631.9370709 42429414.7056936 41156270.5072105 39522893.1424978 37564700.981898 36602416.1922348 35241684.2167935 33631157.1323637 31989428.5073301 30590087.3673499 28972622.5298783 27196426.5667813 25193619.3765538 22803890.7903414 21107121.5846183 19025032.6360776 17316408.1338522 16294287.2567614 15107643.8517172 13853696.5228247 12803266.3543637 12086141.3757998 11027015.4645114 9927169.27156805 9382665.75648535 8325707.58241992 7665251.14232379 6669114.88665095 5799147.09610356 4752960.27785011 3940467.81975106 3118911.07514504 2519424.44029154 2032137.28590626 1496757.8584188 1136047.02736595 802326.674557249 550310.869846683 358589.902564706 226978.758963486 136945.055760196 71972.5394139376 36871.2940149597 21987.8014239899 7891.39097134568 2554.3304119471 695.44525329609 0 0 0 0 0 0 0
"OTHCOST" 634857307.513567 627095634.947631 624587998.96232 620703377.181624 616371942.980112 609900889.787144 603288349.255253 594017409.556078 581918923.550713 569052583.655714 553832827.744523 539167074.722013 522443996.495567 505212037.224887 487431674.278427 468634138.019481 450095456.000219 430636118.078266 411884988.431455 392303782.935082 372666845.373763 353618395.311886 334026829.007638 315821211.64199 297150648.73803 279177105.82711 261486153.523089 244444024.974321 228067205.919732 211770241.96058 196467566.443432 181122294.220819 166871859.288611 152822368.530639 139994165.529943 127328146.876369 115199646.466714 104325838.067527 93793067.0850997 84150663.9309003 74959501.6381867 66696992.6791573 59006762.3702892 52147377.550406 45754512.5121562 40195589.3463448 34926260.7275892 30116036.2508365 25927965.7914124 22338064.4672418 19047955.4971632 16270957.04002 13682812.7324603 11493409.3732808 9609815.91943325 7847787.98314545 6362080.87405123 5175186.73300658 4156691.7254069 3303553.6348313 2600976.94597719 1975116.09918884 1514388.19128409 1126288.20529978 825958.299111172 605092.476237708 427326.626260353 300643.77674533 211641.422362049 142915.996089321 97087.3967650089 61202.3591577323 34361.1268711125 20174.2574703084 12522.6046782911 5301.36895576668 3579.50620161918 1216.64324352368 205.002470275114 154.5566820655 47.0354834535007 0 0 0 0 0 0
"SCOST" 36254897.1897931 75719307.2505192 110710031.584021 140124590.103535 166851194.705723 195554438.972142 218666611.297654 238877600.179923 257613090.1374 276401839.492713 290807485.130215 306316611.261433 314652857.382243 325268323.105442 325848369.793799 331000080.2998 328594434.275134 325178237.899132 323051457.117975 319844463.617207 311278116.921716 303778963.773133 292801232.351856 282501919.462807 273928144.096392 261956526.67529 254805862.493338 245956261.308306 235177179.903839 224828454.726864 213799446.359071 203717290.736565 194343442.646517 184695712.17294 176944103.994226 168450164.889569 159211970.604067 149538285.083053 142608011.980801 134468706.174683 126208717.373976 118099900.467111 110873083.23738 103352307.00606 95639180.9618955 87624479.7657453 78896727.4759063 72204954.5214258 64744036.700777 58507177.9968758 54015699.0100681 49227250.6524565 44533592.0214575 40458893.8617779 37517242.3752325 33711241.5719838 29970433.4288355 27654034.6586 24201315.6715847 21977526.3505309 18969094.7477446 16263780.6901013 13236688.6820049 10916231.3063783 8603130.89142494 6918838.28808047 5514273.62367714 4067828.81780543 3087321.47894074 2165896.65282982 1487145.30907401 983792.647103169 610685.972508454 366321.054980587 199305.016698763 101319.770574134 59359.3767356129 21400.9988498328 6907.01908961052 1543.52093798356 23.9253299661438 8.12526565112888 0 0 0 0 0
"ECOST" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCOST" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
