"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"DEMCOST" 2248667.2541186 3439567.06389333 4643502.56258172 5808849.38427244 7013393.9577335 8045697.86386545 8894469.76083324 9905504.53455731 10720585.3320178 11611941.3583415 13433410.0196031 13722993.2824777 14569682.6277155 15175321.1782318 15939724.6493018 15659610.1054967 16093924.965943 15762287.5950261 15700137.9960083 15828153.0379865 16551780.0358897 16120018.1260027 15429650.8171695 15302791.2736334 15265011.9562719 14797491.1232984 13915065.2617641 13336862.9188692 13111120.0094112 12729073.3291833 12409752.2075061 11718818.043822 11428331.2788414 11159523.831334 10463107.3516861 10338740.7279078 9720562.76653266 9403521.44825646 8839652.36999731 8799266.25622305 8511244.09943211 8080970.45444497 7562631.50752007 7329729.41909797 6891310.22385223 6182111.65267799 5586763.78910585 5150754.14979347 4855071.44882078 4476800.83424173 4239134.68226301 3787371.44498913 3784877.80181632 3503623.52109694 3443183.96079392 3107677.10055735 2770701.25934089 2768952.57769852 2412350.14379677 2300688.23154305 1975016.33264881 1637496.33971416 1254867.84469159 1055984.63310987 787496.492011902 613538.31295625 487100.339654932 331570.659494293 246924.519616243 158545.361951782 118151.028047337 78994.1538943252 55168.9887798016 31532.8024505622 18657.9486493136 5006.60835501409 1111.03596009591 1193.26454644721 0 583.245406577451 0 0 0 0 0 0 0
"OTHCOST" 175749321.785651 174249156.605557 173524157.543744 172366829.768824 171063038.901454 169282961.286657 167750464.952984 165066211.367041 161872634.912684 158366320.2779 154064096.030142 150063295.825128 145634526.362267 140681773.36961 135694379.622039 130803845.484564 125565416.645613 120004494.212456 114663940.303004 109499865.891038 104086681.537468 98970319.7296686 93609565.9847167 88374075.3213695 83147320.4324878 78170026.9662706 73112018.0735442 68342160.3107726 63620560.7402409 59251073.7804954 54752523.5741799 50732497.0560322 46673918.6985235 42698203.3874311 39037561.8328221 35341127.2978211 31974161.2143878 28987257.6470139 25859289.1342684 23234890.7757669 20744411.0552547 18423217.2344977 16185956.1388138 14313631.6002306 12435720.7802996 10834939.4468724 9403400.88624236 8135687.60126847 7038766.41170688 6084538.02198781 5202749.54332307 4444379.4787789 3755908.24088291 3170223.46443202 2659747.13377562 2189874.65056499 1804061.44247411 1502114.69937778 1201242.12920379 942951.650666016 746671.996477794 569361.12520091 436266.949312125 330506.850892114 230451.672348057 178153.660610349 121397.057652436 90875.6403767533 67138.764390442 45552.9060201969 30408.0201966184 19642.4429090112 10993.2879005393 6414.02393931657 3629.76162960306 1071.98452308873 745.025466035661 714.746406112069 201.159058950031 334.131276949683 0 0 0 0 0 0 0
"SCOST" 6664176.67211574 16174816.5779057 24796381.9949153 33403900.2105042 40961001.8041539 47801503.8121416 53832735.8852125 59693111.0042835 64376644.3812689 68212609.1188822 74579957.4590445 76404375.4984846 79078381.0255766 81186961.2569202 82893380.6393037 82111180.6007937 82481726.0494486 80905834.8446365 79920995.600646 78909759.5977069 79414351.0043698 77072849.2988923 74149632.8959366 72387178.4288293 70761528.0377157 68082792.8070881 64139755.1899361 61158195.9273406 59078930.1412773 56538731.2995485 54245664.7522205 50980656.9727586 48784295.3672215 46771041.4318666 43602614.23086 41899713.5636132 39151652.9234655 37039961.9165885 34478970.8030847 33230489.8811179 31416803.6801978 29387535.4963328 27160741.6682415 25640222.4374072 23811619.5351253 21204588.000065 19029724.9441777 17317567.2125123 15940127.0498461 14543568.6471225 13609121.4211087 12088674.4781708 11737873.2595469 10766422.5304094 10306316.3867251 9180385.65260885 8081630.29586004 7946301.67205941 6870623.98505586 6425323.68657041 5477731.21277471 4525323.65924107 3466499.58623025 2875139.49759011 2146664.55888366 1665317.8658415 1299665.638266 896799.826511498 659986.191967005 428440.724670692 315749.63810813 213385.309191214 144249.309761481 83527.1641765378 48622.418275685 12273.4281331431 4028.92212433537 3873.27949645033 423.640036065108 1639.95838986959 0 0 0 0 0 0 0
"ECOST" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCOST" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"QALY" 197255.870967326 383430.87957929 361662.916007584 340731.00100472 320675.877975532 301520.540962217 283162.926623442 265657.960260939 249011.769918276 233084.155808233 217901.645836684 203477.757846404 189751.805403657 176706.540625196 164397.323120441 152747.49037637 141713.807812803 131331.45638425 121611.761374922 112531.289687743 104009.070078243 95991.7366470231 88514.7337739017 81541.1427061657 75046.0950933857 69022.1706345762 63404.8659438285 58177.6525630487 53336.8060465289 48836.1246950605 44636.2563332808 40736.1972719723 37126.1418264676 33770.252061306 30661.9467827015 27769.2919873567 25094.0360705574 22641.7001164558 20369.0261378804 18265.5098857991 16327.1622532151 14559.9227080886 12963.2715921828 11512.7517211159 10186.7611184332 8977.87593534785 7890.84556385947 6924.31624978317 6055.66390850392 5269.51358879644 4558.19526523989 3929.50692569892 3377.8416983005 2883.97886851712 2440.73710200472 2037.22900396062 1683.45261803257 1382.80600609303 1117.47720037907 893.616005761068 704.367911768829 545.432126938659 417.269502973623 316.089854274581 236.684333373802 175.181850567744 129.176467058687 93.4281256547257 66.5190454999822 46.4264719980163 32.1347830044949 22.3022487534011 14.7712932058186 9.08428944339424 5.3140045744479 2.68202805898858 0.987635581757297 0.587195832764351 0.347994920686196 0.166787547715658 0.0846768025320609 0 0 0 0 0 0
"CVD" 8447 8274 8342 8388 8465 8209 8393 8166 8174 8166 8091 8132 7929 7839 7697 7636 7672 7380 7302 7209 7157 6984 6682 6624 6568 6174 6120 5868 5737 5566 5425 5111 4996 4773 4465 4167 4121 3756 3694 3496 3173 2955 2770 2471 2374 2206 2007 1812 1742 1589 1416 1313 1164 1065 990 839 731 671 561 500 393 337 220 198 135 101 82 72 37 34 27 23 12 8 3 1 2 0 0 0 0 0 0 0 0 0 0
"MI" 1268 1427 1484 1611 1701 1692 1874 1884 1956 1998 2026 2115 2098 2184 2218 2193 2208 2195 2171 2239 2201 2103 2114 2135 2114 2042 1983 1966 1927 1869 1802 1705 1693 1596 1545 1484 1482 1295 1305 1233 1131 1034 901 864 843 762 682 715 631 563 476 492 434 320 333 288 236 227 196 150 126 95 85 73 60 37 38 25 19 13 10 10 6 2 0 1 0 0 0 0 0 0 0 0 0 0 0
"UANG" 661 681 629 654 668 653 695 692 621 668 654 654 650 593 611 619 656 591 587 565 559 534 553 545 520 493 491 434 430 434 421 375 436 342 363 324 361 288 273 293 238 241 198 182 186 164 162 143 133 132 112 98 81 71 80 49 61 33 36 42 29 18 19 13 13 12 9 1 5 5 3 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"STRO" 2338 2409 2588 2701 2871 2974 3107 3186 3256 3484 3494 3549 3667 3537 3568 3645 3649 3631 3637 3624 3681 3722 3584 3577 3633 3444 3376 3255 3225 3202 3159 3079 2966 2854 2650 2540 2470 2227 2225 2201 2035 1879 1773 1580 1520 1391 1262 1160 1079 1046 926 860 721 715 635 587 499 481 368 339 299 250 191 161 91 81 65 46 36 26 18 21 11 8 2 1 2 0 0 0 0 0 0 0 0 0 0
"TIA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"DXT2" 15302 6959 6963 7996 9995 10921 10037 8123 6792 6137 5935 6046 6022 5936 5851 5699 5584 5348 5313 5089 4947 4842 4769 4544 4223 4246 4081 3684 3505 3370 3148 2997 2767 2618 2297 2122 1992 1740 1537 1412 1290 1041 971 820 704 644 544 468 395 366 332 258 211 158 182 149 120 92 68 62 63 44 21 19 16 7 6 11 4 1 3 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"BLIND" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ULCER" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AMP" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AMP2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RENAL" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CHF" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CANB" 478 1509 2474 3403 4320 5228 6091 6928 7738 8554 9284 10018 10650 11252 11668 12149 12426 12695 12873 13045 13162 13227 13295 13315 13133 13061 12881 12669 12395 12142 11905 11599 11209 10704 10288 9805 9414 8906 8433 7926 7364 6857 6458 5991 5537 5091 4673 4318 3949 3546 3219 2919 2631 2299 2067 1773 1534 1323 1092 890 734 590 488 407 309 231 191 145 111 76 64 48 35 20 8 3 1 2 1 1 0 0 0 0 0 0 0
"CANC" 343 816 1286 1650 1990 2313 2560 2771 2933 3078 3136 3227 3272 3311 3356 3374 3331 3273 3208 3158 3060 2947 2882 2795 2729 2605 2482 2428 2306 2170 2058 1940 1814 1693 1595 1509 1384 1254 1212 1129 1027 944 856 775 720 651 587 509 456 399 338 293 253 214 182 149 118 109 82 66 56 40 31 20 18 14 14 11 7 5 4 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"OST" 9287 18446 27659 36715 45718 54428 62929 70939 78472 85513 92190 98287 103745 108526 112997 116959 120152 122909 125089 126803 127648 127976 127924 127298 126288 124817 122788 120367 117803 114606 111269 107576 103738 99571 95347 90814 86166 81577 76970 72213 67489 62640 58178 53698 49327 45100 41160 37460 34072 30763 27581 24671 22018 19462 17170 14698 12732 10954 9210 7622 6278 5056 4056 3184 2399 1885 1449 1094 807 577 423 290 191 118 70 18 9 6 2 2 0 0 0 0 0 0 0
"DEP" 18528 36063 52695 68496 83493 97498 110383 122499 133149 142679 151102 158302 164422 169590 173761 177099 179216 180438 180963 180928 180075 178440 176503 173808 170623 166954 162725 158039 153168 147924 142384 136471 130333 123918 117381 110593 103981 97567 90991 84557 78216 71970 66072 60502 55012 49789 45093 40546 36386 32616 29163 25935 22947 20163 17598 15182 13016 11115 9214 7633 6154 4856 3831 2961 2171 1668 1251 928 664 494 343 240 146 93 52 21 12 9 4 4 0 0 0 0 0 0 0
"DEMENTIA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"BMI" 33746.2052057333 34308.1641600148 34748.3683872736 35192.3956853601 35638.4857908081 36085.9000629742 36304.023569504 36509.9202875263 36707.2157083 36894.4803340381 37072.0161225794 37241.2713967545 37399.4485356164 37545.6765127215 37680.5563597154 37804.1511101971 37915.8025282555 38013.2819224714 38095.7993555364 38163.2473072359 38212.8880368249 38244.1917887036 38252.6496194859 38249.5968871123 38226.0960234485 38186.8840641502 38125.0898641369 38030.5890837665 37919.6112428125 37780.7848852343 37615.0912067311 37428.4911123856 37215.2734000492 36975.6470288843 36703.8052748382 36406.4327248849 36081.8275896004 35728.3200625634 35338.9102505374 34905.5293169486 34441.6491345205 33924.8342002617 33388.2461810968 32798.7910353785 32164.6036204894 31495.1810975846 30780.4936720122 30017.7338439918 29245.372996481 28419.2822601892 27550.3855855377 26651.2176227819 25731.4100826182 24805.0209388967 23880.5750340422 22773.8916732593 21887.3758447749 20917.5556779615 19981.0576043679 18984.6491088924 18291.2280135321 17447.7140980171 16851.1088722107 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"BMI_B" 33746.2052057333 34308.1641600148 34748.3683872736 35192.3956853601 35638.4857908081 36085.9000629742 36304.023569504 36509.9202875263 36707.2157083 36894.4803340381 37072.0161225794 37241.2713967545 37399.4485356164 37545.6765127215 37680.5563597154 37804.1511101971 37915.8025282555 38013.2819224714 38095.7993555364 38163.2473072359 38212.8880368249 38244.1917887036 38252.6496194859 38249.5968871123 38226.0960234485 38186.8840641502 38125.0898641369 38030.5890837665 37919.6112428125 37780.7848852343 37615.0912067311 37428.4911123856 37215.2734000492 36975.6470288843 36703.8052748382 36406.4327248849 36081.8275896004 35728.3200625634 35338.9102505374 34905.5293169486 34441.6491345205 33924.8342002617 33388.2461810968 32798.7910353785 32164.6036204894 31495.1810975846 30780.4936720122 30017.7338439918 29245.372996481 28419.2822601892 27550.3855855377 26651.2176227819 25731.4100826182 24805.0209388967 23880.5750340422 22773.8916732593 21887.3758447749 20917.5556779615 19981.0576043679 18984.6491088924 18291.2280135321 17447.7140980171 16851.1088722107 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"glyc" 1901.96038661469 1918.93118295599 1962.66629064925 2034.05089128879 2125.78207561934 2223.43405616611 2313.60414057964 2388.72342090834 2455.5666735804 2519.43900167152 2584.24246040385 2654.9208649431 2728.06883494185 2804.59156610028 2887.82874263194 2969.85685169537 3053.09393600978 3138.23953382015 3226.44302112982 3316.51751984943 3408.61625053912 3505.0061581817 3602.17137089803 3701.61755643509 3798.84048246925 3908.19750419666 4014.37193264842 4118.06076311429 4219.97045682007 4322.03751389734 4428.83896003443 4538.91426934249 4644.19711942161 4746.13117537734 4844.60687932269 4936.46066537383 5034.57725176223 5113.51632336207 5199.27354363826 5276.28644402527 5341.37071863424 5412.43506137058 5490.29102837903 5551.4539138106 5621.47110394251 5690.02476339674 5744.94782871399 5798.3883477611 5870.96232423945 5901.58498049819 5962.29749939377 6030.08947042814 6067.62953138452 6122.48686217927 6154.32442124212 6308.70603439646 6308.73253685913 6326.00343283025 6375.53249518047 6282.50177087852 6123.7456725806 5996.51424268807 5651.86299264857 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"HBA" 5950.14401617883 5964.66112030301 6001.79354283643 6048.46779441249 6093.03955042268 6129.35788451858 6155.90382387293 6181.77546978396 6209.56248442904 6238.48322350396 6267.07489998327 6297.4370018346 6326.09241834484 6354.54671773885 6382.63599580694 6408.98666369877 6434.56471019029 6459.38840773559 6484.79925208937 6510.75040944343 6536.97779215676 6563.41645780098 6584.47987789464 6609.29304461338 6632.98945637309 6656.20823629659 6680.71804899656 6703.57456500363 6724.04308711661 6742.64808298997 6762.90936847752 6782.02183330895 6800.94267976071 6820.16785156695 6833.30305401648 6843.9633735927 6854.21313737074 6860.36245861752 6866.81106154396 6868.61955824412 6869.19800603529 6873.09033167829 6875.28384168519 6874.3888683739 6873.08654138445 6874.04947976712 6871.83323438158 6868.49995474863 6868.85402444169 6859.99246994596 6860.0742664155 6860.19463997078 6857.88680598939 6853.97617075086 6841.1436618881 6860.3257470272 6837.61449986767 6834.03569721512 6835.10158302202 6819.77726427136 6769.91550631343 6716.16686971377 6633.42358365885 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"CHOL" 5077.98217109469 5003.94552586089 4954.02685550837 4912.50623686258 4874.22904494739 4837.66115127457 4803.24977451544 4770.49564778681 4739.32524464005 4709.39685802395 4681.05454427675 4653.0814289355 4626.48807125705 4601.30395610634 4576.27692078345 4553.23655683975 4531.06905703379 4510.91634095061 4491.08807657371 4473.70102571059 4458.54307950027 4445.85817280756 4434.96856133116 4427.55784797519 4421.13027578669 4417.58745379854 4417.98024776405 4420.3060453169 4423.58037196435 4431.53320374404 4442.12330060675 4455.91291016469 4473.12531145068 4494.00475879328 4518.7310873408 4549.15874051453 4585.48513074619 4622.37398781346 4667.6211207739 4717.09594879785 4773.77608381997 4839.45224736951 4908.03503973305 4977.6896075008 5058.43082548369 5148.93141143328 5240.09336408263 5342.52266628864 5445.14227809825 5547.38082493499 5663.50014118976 5784.46436685813 5899.42381407809 6021.98860052161 6137.03197837245 6301.99494403915 6408.17707664037 6526.06479066622 6655.90263185786 6768.771988877 6871.29644117641 6978.79322239574 7053.58080969611 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"SBP" 130851.158679276 130886.669380939 130917.67004417 130944.201626072 130962.784094553 130975.003415855 130978.988428364 130978.352011953 130966.878045521 130949.722386876 130921.880727921 130893.261905149 130849.484744445 130795.985775023 130727.654626957 130633.121410891 130541.541496143 130437.163049485 130321.000943587 130194.133792432 130051.554175783 129897.678630814 129728.73613865 129548.06604586 129370.754400972 129175.910603 128957.777345156 128733.75057348 128518.201175006 128277.319534511 128032.155087591 127777.966085797 127508.331507533 127222.647548727 126946.033138904 126667.924965222 126394.136623917 126146.856054792 125893.521543412 125636.759275433 125362.380514289 125118.229427988 124795.94569339 124537.34790306 124276.724890652 124066.278776063 123800.29520033 123574.035444279 123411.487355354 123258.395053611 123054.877423295 122997.434033901 122956.935986434 123029.4506457 123079.972841277 123148.816645801 123550.797073191 123744.421335701 124058.388134247 124703.910419615 125446.824577533 126192.632240882 127184.707470306 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"HDL" 1686.46098765087 1699.60177452987 1712.25131879153 1724.83108332477 1737.2671146962 1749.49126775521 1761.52857772879 1773.57033448775 1785.47640912782 1797.03820104777 1808.53130356441 1819.85743885754 1831.11646685868 1841.95741731797 1852.71740788648 1862.76850825615 1872.87880706949 1882.90987431221 1892.48153405107 1901.8301837078 1910.66740795314 1919.75979571989 1928.52533939668 1937.31903646025 1944.84739508595 1952.76517088012 1960.22986969223 1967.57308537686 1974.79656700424 1981.38718869033 1987.33940149956 1992.2002508389 1997.09653611391 2002.66639616819 2008.71181527607 2013.87670540591 2019.54618551143 2024.16143579649 2030.61343323363 2036.30143540671 2042.0569006384 2048.58342425824 2055.34276827434 2064.15046195308 2071.40752879701 2078.18821495568 2085.86115586757 2094.17686067764 2101.16550201181 2109.3352231836 2115.86750620247 2126.26307885333 2134.95536101111 2141.27225119656 2145.02884926795 2147.15158954217 2147.16175796762 2148.06250633542 2150.27086193283 2157.1555869279 2170.46587458181 2170.06842984819 2180.53100215705 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"MMSE" 11647.7503716491 11647.3085116969 11647.205035634 11647.2142364831 11647.1450667902 11647.0553108441 11647.2827370349 11646.9859624204 11646.6489076298 11645.6336291778 11645.1134751861 11645.0693478568 11644.8501912731 11645.4408266627 11644.6821835814 11644.3964288337 11643.3076582841 11642.4055272833 11641.5626763977 11641.4112127898 11639.6188965389 11639.0741520666 11641.618517154 11640.7254223163 11638.2057506674 11638.2823652684 11637.6968368334 11636.9827353298 11634.5391706808 11634.8707510134 11633.3252642707 11631.6967434072 11629.3412577251 11629.2498179063 11628.4693039932 11631.4267650165 11629.1891358939 11630.2371721823 11626.8650248889 11623.5964704301 11622.5883874756 11618.6796832923 11615.1762307 11608.8543877698 11608.8893264256 11603.8168211509 11601.526126526 11607.2933984995 11603.1958098408 11600.6778516818 11605.3674888947 11606.7445497554 11594.1840834665 11587.6011632719 11584.5496985888 11584.2331244375 11569.6073122935 11566.0307787866 11548.1292159207 11515.8782770005 11458.1077041586 11464.4390566477 11461.2803213814 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0
"N" 0 620130 615443 609967 603883 597221 589953 581968 573661 564467 554630 544202 533268 521624 509538 497136 484055 470528 456721 442730 428683 414343 399588 384905 370010 355293 340488 325605 310832 296543 282025 267803 253670 239805 226026 212611 199199 186413 174115 162006 150315 138976 127811 117647 107987 98592 89645 81394 73631 66496 59859 53476 47642 42351 37266 32698 27935 24083 20528 17088 14137 11487 9226 7288 5757 4351 3358 2571 1907 1410 995 722 500 331 195 119 38 20 16 5 5 0 0 0 0 0 0
"DAYS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FCHD" 595 813 962 1057 1091 1224 1212 1325 1474 1615 1652 1767 1814 1888 1831 2016 2036 2060 2049 2234 2172 2171 2132 2108 2139 2124 2077 1985 2021 1989 1971 1970 1828 1833 1835 1709 1619 1603 1454 1490 1417 1236 1225 1140 1147 960 887 788 828 689 652 539 542 466 439 354 325 269 272 261 193 136 135 131 78 72 53 43 35 17 14 13 5 4 2 0 0 1 0 0 0 0 0 0 0 0 0
"FCVD" 534 617 695 757 835 872 927 1050 1109 1212 1267 1318 1322 1280 1381 1409 1408 1464 1461 1460 1537 1584 1477 1475 1475 1515 1505 1471 1476 1366 1406 1375 1385 1290 1299 1191 1083 1076 1051 1018 975 913 924 845 749 692 625 588 545 541 439 384 349 338 321 292 246 209 195 187 155 126 99 102 71 51 35 27 16 18 14 6 5 4 3 2 0 0 0 1 0 0 0 0 0 0 0
"UPTAKE" 620130 615443 609967 603883 597221 589953 581968 573661 564467 554630 544202 533268 521624 509538 497136 484055 470528 456721 442730 428683 414343 399588 384905 370010 355293 340488 325605 310832 296543 282025 267803 253670 239805 226026 212611 199199 186413 174115 162006 150315 138976 127811 117647 107987 98592 89645 81394 73631 66496 59859 53476 47642 42351 37266 32698 27935 24083 20528 17088 14137 11487 9226 7288 5757 4351 3358 2571 1907 1410 995 722 500 331 195 119 38 20 16 5 5 0 0 0 0 0 0 0
"DMCOST" 7323057.04950904 21415672.0858333 34768400.3409598 37335473.9308637 41112976.2741925 47742014.0696739 55487902.4275603 61713503.2868942 65809807.8263857 67965303.3350239 68761596.2783736 68764118.1081108 68248551.8734236 67371276.1521349 66216734.3121732 64864407.6280108 63378889.9517585 61696452.0565471 59776463.0403807 57742580.2924707 55591259.4136228 53402937.0893869 50931520.8324907 48566318.1139721 46041689.0930749 43457195.0191752 40887782.3706741 38354117.7474043 35761891.4410704 33249951.0816493 30688268.6943926 28285715.4766014 26014682.9631821 23752342.3637774 21621486.1976314 19594350.7704188 17771069.9548931 16035057.9871797 14402361.4029073 12931253.0298096 11590128.9705039 10381806.2224865 9250697.49870929 8254152.57003086 7334702.55236791 6520067.85330307 5781515.4632752 5083686.76242753 4459179.43808248 3878233.07886524 3348988.46222554 2887514.18710911 2471783.97759027 2090870.68666304 1754253.87323825 1464992.22443446 1192206.00078583 955100.585455427 756801.117709954 597415.556683074 454062.407474657 344859.758786871 265033.229976411 194373.044970173 134668.554302762 94913.0188701998 64107.1316006922 44547.3915576905 28104.4154677727 17957.398672843 12435.682911417 9225.07031949319 6177.19548698299 2947.37001440995 1422.18793996039 502.271675569391 0 0 0 0 0 0 0 0 0 0 0
"CVDCOST" 80156485.9541483 101500205.800256 122767680.296343 140889367.366762 157647064.459765 171084738.429558 184878246.403121 194840893.591801 202911543.267736 209348031.62839 213554783.14719 217303555.063197 218572990.798809 219007766.486115 215841685.782884 213461416.99142 209595387.035768 205471799.113828 200103787.947316 193031941.077399 185190454.666549 178305592.960466 170461632.831651 162363173.073059 153205097.463683 145369478.387863 136961567.956638 128117390.049271 119610683.917607 111339601.128283 103379349.910218 95470220.2151472 88697740.9082384 81202732.2318387 74911170.6788104 67876593.6309464 62395947.0053189 56581567.1831199 51725127.5531005 47052455.5249368 42584800.6182641 38714300.6068303 35012329.8304135 32104600.9079271 28895104.0300359 25913594.4054446 23328608.8319094 20982979.0007205 18603514.9814111 16665302.0402792 14583613.6110069 12894883.4058941 11369821.1454383 9827400.68753086 8279321.43216067 7315808.84795892 6096188.28049 5122785.03691144 4213380.1854985 3469488.98585385 2888518.69838355 2231592.71039724 1771699.89518554 1343825.66739047 1002516.07930963 686995.918367594 508268.958819071 372212.421713338 255851.14275083 195023.369714222 118525.628602376 79573.3117653828 44165.1462793047 36570.7396404687 19426.9150242518 7838.35631253553 312.176419152278 273.297143596076 0 0 0 0 0 0 0 0 0
